timestamp,upstream_pressure_bar,vacuum_chamber_pressure_mbar,elflow_mln_min,keller_p1_bar,keller_tob1_degC
2026-05-29T16:43:14.181,0.8592565144203221,2.5941105605454715e-06,0.009885000000000001,0.9177691340446472,23.579833984375
2026-05-29T16:43:34.187,0.8583699790361372,2.61361944940133e-06,0.009085,0.9175471067428589,23.58837890625
2026-05-29T16:43:54.192,0.8582948749971907,2.61361944940133e-06,0.00844,0.9174192547798157,23.6025390625
2026-05-29T16:44:14.201,0.8575471041817637,2.61361944940133e-06,0.008205,0.9173317551612854,23.611328125
2026-05-29T16:44:34.207,0.8570255109586573,2.6332750539562717e-06,0.00863,0.9171433448791504,23.625
2026-05-29T16:44:54.212,0.856896458948073,2.6530784775789417e-06,0.00878,0.9169918894767761,23.6337890625
2026-05-29T16:45:14.218,0.8566793207663298,2.6332750539562717e-06,0.00881,0.9168808460235596,23.647705078125
2026-05-29T16:45:34.224,0.8566985535547924,2.61361944940133e-06,0.008310000000000001,0.9167227149009705,23.6611328125
2026-05-29T16:45:54.232,0.8567242293273901,2.6332750539562717e-06,0.00834,0.9165511131286621,23.66552734375
2026-05-29T16:46:14.236,0.8566985535547924,2.6332750539562717e-06,0.00835,0.9163761734962463,23.67919921875
2026-05-29T16:46:34.240,0.8568007758254714,2.61361944940133e-06,0.00844,0.9162079095840454,23.68798828125
2026-05-29T16:46:54.243,0.8561985010547641,2.6332750539562717e-06,0.008545,0.9159992933273315,23.697021484375
2026-05-29T16:47:14.248,0.8561884038408212,2.6332750539562717e-06,0.008545,0.915837824344635,23.710693359375
2026-05-29T16:47:34.255,0.8568524158624936,2.61361944940133e-06,0.008709999999999999,0.9158243536949158,23.72412109375
2026-05-29T16:47:54.259,0.8564677600932409,2.5941105605454715e-06,0.008334999999999999,0.9156830310821533,23.728515625
2026-05-29T16:48:14.263,0.8568007758254713,2.61361944940133e-06,0.008375,0.9153667688369751,23.74267578125
2026-05-29T16:48:34.266,0.8563138977855399,2.61361944940133e-06,0.009445,0.9152860045433044,23.751708984375
2026-05-29T16:48:54.270,0.8565902729557479,2.61361944940133e-06,0.00825,0.9151144027709961,23.76025390625
2026-05-29T16:49:14.277,0.8570447437471198,2.6332750539562717e-06,0.00823,0.9149528741836548,23.76953125
2026-05-29T16:49:34.280,0.8568390490745119,2.61361944940133e-06,0.008799999999999999,0.9148048162460327,23.77880859375
2026-05-29T16:49:54.284,0.8568524158624936,2.6332750539562717e-06,0.00809,0.9145894646644592,23.792236328125
2026-05-29T16:50:14.287,0.8558330780739742,2.6332750539562717e-06,0.008365000000000001,0.914461612701416,23.801025390625
